0,0.01014824497788799
1,0.6925056664817244
2,0.5994290386586355
3,0.04934292246598241
4,0.02129616344813725
5,0.8923989210300939
6,0.0
7,0.6410448944521324
8,0.0
9,0.6460795297433951
10,0.9152198066511014
11,0.44142463195235293
12,0.0
13,0.89578898065276
14,0.6929897531241002
15,0.1252063549227937
16,0.04981138138693719
17,0.5117583350425758
18,0.0026840689622719726
19,0.0
20,0.6239205436881798
21,0.0
22,0.4315122286589226
23,0.9512154209867049
24,0.0
25,0.4524862173739056
26,0.46122687694236003
27,0.6929982822774845
28,0.11571218611164474
29,0.0
30,0.4313612440586331
31,0.06911729340964488
32,0.0
33,0.22857208164126339
34,0.5313530353871654
35,0.3132457717330733
36,0.5648767108699301
37,0.8299394705808704
38,0.0
39,0.0
40,0.49038056486167225
41,0.10304778970748313
42,0.7261502477366565
43,0.23225207757018257
44,0.8627441688557503
45,0.2261930783008778
46,0.36283684112522374
47,0.207356350100484
48,0.04706368350154541
49,0.0
50,0.7408341205118585
51,0.41619261796482915
52,0.730633699243449
53,0.8001198100729524
54,0.4574190801584208
55,0.0
56,0.9045936489813864
57,0.4747595855736234
58,0.0822078051326574
59,0.9267578415326927
60,0.0
61,0.3869261470919728
62,0.6728063513914905
63,0.20636157412669032
64,0.8058612031151223
65,0.6596310196664394
66,0.21720120891145836
67,0.7303088806816327
68,0.21400826732251846
69,0.6737429091852875
70,0.7005885531576174
71,0.8833401052609892
72,0.699666661984168
73,0.0
74,0.0
75,0.7691730495396383
76,0.19993957116005237
77,0.48335071839509713
78,0.5016979065001478
79,0.40075773478878696
80,0.0
81,0.4358842201076623
82,0.8523100316307146
83,0.3343550043026062
84,0.9212894849341016
85,0.5465045295733906
86,0.9700110515495961
87,0.5683112495630939
88,0.6733760738812723
89,0.23565310112532337
90,0.0
91,0.9289588080021358
92,0.6416579395762229
93,0.6104888944423775
94,0.7066462108351316
95,0.6802835826042255
96,0.0
97,0.0
98,0.059022597741357916
99,0.30905253030725793
100,0.024815611516653707
101,0.42430611403622764
102,0.8119114687414917
103,0.6062739280999776
104,0.5844165581050719
105,0.5650370633428307
106,0.8486265542255874
107,0.6843995168434652
108,0.0033556696348654184
109,0.6541579109020258
110,0.0
111,0.35388234962020143
112,0.4770773141954308
113,0.002011580748923244
114,0.0
115,0.7218622931961296
116,0.4063735526301877
117,0.03778582601961439
118,0.18700004428697412
119,0.7118907815159979
120,0.008531828365735477
121,0.0
122,0.5465619245339179
123,0.0
124,0.026724868426664827
125,0.3160950186831927
126,0.7063218545204951
127,0.592567308041157
128,0.0
129,0.35290194948406534
130,0.7932212758771751
131,0.0
132,0.0
133,0.5674213939406226
134,0.01692775064608859
135,0.4418783794470555
136,0.0
137,0.4854762506576341
138,0.0
139,0.2756215247099099
140,0.0
141,0.42145581884896244
142,0.4310646244577608
143,0.0
144,0.4053974878196292
145,0.8197558307669709
146,0.8815995221606102
147,0.34910867990543226
148,0.0024132279188867475
149,0.937663738297919
150,0.8205960137013799
151,0.3492225647865861
152,0.0
153,0.2090104896415678
154,0.7176555970543447
155,0.8914220199522276
156,0.7979427581945072
157,0.1521988137667828
158,0.44600642896744225
159,0.5148779009136435
160,0.0
161,0.5373782596453043
162,0.9151462715092413
163,0.0
164,0.8074041201131735
165,0.6342204447506224
166,0.34553006467121106
167,0.5417678153186561
168,0.8091103480067485
169,0.2609798835125237
170,0.9557442518060653
171,0.8375058785586876
172,0.019549870637004658
173,0.0
174,0.7094137527520882
175,0.0
176,0.47718988938474827
177,0.26741225817421654
178,0.05914055466199562
179,0.857467670607026
180,0.7441678538476177
181,0.8320803721974304
182,0.23741364177339044
183,0.0
184,0.20668525496597387
185,0.0
186,0.7394633337083213
187,0.010378084486632603
188,0.8480380093406537
189,0.15425240327024428
190,0.9166722938974421
191,0.0
192,0.0
193,0.8142103767712446
194,0.5693669353486113
195,0.0
196,0.9008084331502851
197,0.21402797841677854
198,0.2859900254280732
199,0.2505556883048629
